# Transmission of Jlo Filter (BARR ED352; Gemini ID Jlow_G0801, F2)
# Wavelength (microns) Transmission at 77K (1=100%)
#
1.0365	0.0797
1.0370	0.0861
1.0375	0.0933
1.0380	0.1012
1.0385	0.1099
1.0390	0.1195
1.0395	0.1299
1.0400	0.1413
1.0405	0.1535
1.0410	0.1676
1.0415	0.1825
1.0420	0.1989
1.0425	0.2168
1.0430	0.2353
1.0435	0.2557
1.0440	0.2779
1.0445	0.3009
1.0450	0.3249
1.0455	0.3505
1.0460	0.3767
1.0465	0.4028
1.0470	0.4310
1.0475	0.4579
1.0480	0.4848
1.0485	0.5116
1.0490	0.5372
1.0495	0.5620
1.0500	0.5859
1.0505	0.6092
1.0510	0.6302
1.0515	0.6503
1.0520	0.6685
1.0525	0.6848
1.0530	0.7006
1.0535	0.7144
1.0540	0.7268
1.0545	0.7376
1.0550	0.7476
1.0555	0.7558
1.0560	0.7628
1.0565	0.7690
1.0570	0.7739
1.0575	0.7775
1.0580	0.7804
1.0585	0.7821
1.0590	0.7832
1.0595	0.7830
1.0600	0.7827
1.0605	0.7811
1.0610	0.7795
1.0615	0.7767
1.0620	0.7740
1.0625	0.7705
1.0630	0.7670
1.0635	0.7630
1.0640	0.7592
1.0645	0.7555
1.0650	0.7517
1.0655	0.7480
1.0660	0.7444
1.0665	0.7411
1.0670	0.7380
1.0675	0.7350
1.0680	0.7327
1.0685	0.7307
1.0690	0.7292
1.0695	0.7279
1.0700	0.7271
1.0705	0.7269
1.0710	0.7270
1.0715	0.7274
1.0720	0.7282
1.0725	0.7294
1.0730	0.7311
1.0735	0.7333
1.0740	0.7354
1.0745	0.7382
1.0750	0.7407
1.0755	0.7442
1.0760	0.7471
1.0765	0.7505
1.0770	0.7539
1.0775	0.7572
1.0780	0.7607
1.0785	0.7644
1.0790	0.7679
1.0795	0.7712
1.0800	0.7743
1.0805	0.7775
1.0810	0.7803
1.0815	0.7833
1.0820	0.7855
1.0825	0.7880
1.0830	0.7902
1.0835	0.7925
1.0840	0.7940
1.0845	0.7960
1.0850	0.7972
1.0855	0.7986
1.0860	0.7994
1.0865	0.8006
1.0870	0.8013
1.0875	0.8024
1.0880	0.8030
1.0885	0.8040
1.0890	0.8044
1.0895	0.8054
1.0900	0.8057
1.0905	0.8066
1.0910	0.8071
1.0915	0.8081
1.0920	0.8084
1.0925	0.8096
1.0930	0.8102
1.0935	0.8113
1.0940	0.8120
1.0945	0.8132
1.0950	0.8140
1.0955	0.8149
1.0960	0.8155
1.0965	0.8166
1.0970	0.8172
1.0975	0.8180
1.0980	0.8186
1.0985	0.8192
1.0990	0.8197
1.0995	0.8199
1.1000	0.8200
1.1005	0.8200
1.1010	0.8196
1.1015	0.8193
1.1020	0.8186
1.1025	0.8179
1.1030	0.8168
1.1035	0.8159
1.1040	0.8144
1.1045	0.8130
1.1050	0.8110
1.1055	0.8094
1.1060	0.8075
1.1065	0.8056
1.1070	0.8036
1.1075	0.8014
1.1080	0.7991
1.1085	0.7973
1.1090	0.7948
1.1095	0.7928
1.1100	0.7906
1.1105	0.7885
1.1110	0.7865
1.1115	0.7848
1.1120	0.7832
1.1125	0.7817
1.1130	0.7805
1.1135	0.7793
1.1140	0.7783
1.1145	0.7775
1.1150	0.7770
1.1155	0.7764
1.1160	0.7763
1.1165	0.7763
1.1170	0.7769
1.1175	0.7771
1.1180	0.7780
1.1185	0.7789
1.1190	0.7802
1.1195	0.7818
1.1200	0.7835
1.1205	0.7852
1.1210	0.7874
1.1215	0.7894
1.1220	0.7920
1.1225	0.7940
1.1230	0.7969
1.1235	0.7996
1.1240	0.8025
1.1245	0.8054
1.1250	0.8086
1.1255	0.8115
1.1260	0.8149
1.1265	0.8182
1.1270	0.8214
1.1275	0.8244
1.1280	0.8279
1.1285	0.8306
1.1290	0.8338
1.1295	0.8368
1.1300	0.8400
1.1305	0.8427
1.1310	0.8459
1.1315	0.8484
1.1320	0.8512
1.1325	0.8537
1.1330	0.8562
1.1335	0.8583
1.1340	0.8606
1.1345	0.8625
1.1350	0.8646
1.1355	0.8663
1.1360	0.8682
1.1365	0.8696
1.1370	0.8712
1.1375	0.8724
1.1380	0.8738
1.1385	0.8748
1.1390	0.8760
1.1395	0.8768
1.1400	0.8779
1.1405	0.8786
1.1410	0.8795
1.1415	0.8801
1.1420	0.8809
1.1425	0.8812
1.1430	0.8820
1.1435	0.8823
1.1440	0.8828
1.1445	0.8831
1.1450	0.8835
1.1455	0.8838
1.1460	0.8841
1.1465	0.8840
1.1470	0.8843
1.1475	0.8840
1.1480	0.8840
1.1485	0.8837
1.1490	0.8837
1.1495	0.8834
1.1500	0.8830
1.1505	0.8826
1.1510	0.8823
1.1515	0.8815
1.1520	0.8807
1.1525	0.8798
1.1530	0.8790
1.1535	0.8777
1.1540	0.8770
1.1545	0.8757
1.1550	0.8745
1.1555	0.8729
1.1560	0.8716
1.1565	0.8698
1.1570	0.8683
1.1575	0.8666
1.1580	0.8649
1.1585	0.8632
1.1590	0.8614
1.1595	0.8594
1.1600	0.8577
1.1605	0.8558
1.1610	0.8537
1.1615	0.8519
1.1620	0.8500
1.1625	0.8482
1.1630	0.8464
1.1635	0.8448
1.1640	0.8433
1.1645	0.8416
1.1650	0.8400
1.1655	0.8387
1.1660	0.8373
1.1665	0.8361
1.1670	0.8349
1.1675	0.8340
1.1680	0.8329
1.1685	0.8324
1.1690	0.8317
1.1695	0.8313
1.1700	0.8308
1.1705	0.8306
1.1710	0.8304
1.1715	0.8303
1.1720	0.8303
1.1725	0.8307
1.1730	0.8309
1.1735	0.8316
1.1740	0.8321
1.1745	0.8330
1.1750	0.8338
1.1755	0.8348
1.1760	0.8357
1.1765	0.8373
1.1770	0.8385
1.1775	0.8403
1.1780	0.8416
1.1785	0.8436
1.1790	0.8453
1.1795	0.8474
1.1800	0.8492
1.1805	0.8514
1.1810	0.8531
1.1815	0.8551
1.1820	0.8565
1.1825	0.8579
1.1830	0.8588
1.1835	0.8591
1.1840	0.8579
1.1845	0.8558
1.1850	0.8517
1.1855	0.8457
1.1860	0.8361
1.1865	0.8240
1.1870	0.8084
1.1875	0.7887
1.1880	0.7647
1.1885	0.7362
1.1890	0.7032
1.1895	0.6645
1.1900	0.6224
1.1905	0.5778
1.1910	0.5319
1.1915	0.4846
1.1920	0.4353
1.1925	0.3892
1.1930	0.3446
1.1935	0.3021
1.1940	0.2640
1.1945	0.2296
1.1950	0.1990
1.1955	0.1697
1.1960	0.1460
1.1965	0.1248
1.1970	0.1064
1.1975	0.0914
1.1980	0.0780
1.1985	0.0666
1.1990	0.0566
1.1995	0.0475
1.2000	0.0416
1.2005	0.0356
1.2010	0.0307
1.2015	0.0264
1.2020	0.0227
1.2025	0.0195
1.2030	0.0169
1.2035	0.0146
1.2040	0.0127
1.2045	0.0110
1.2050	0.0096
1.2055	0.0083
1.2060	0.0073
1.2065	0.0063
1.2070	0.0056
1.2075	0.0049
1.2080	0.0043
1.2085	0.0038
1.2090	0.0034
1.2095	0.0029
1.2100	0.0026
1.2105	0.0023
1.2110	0.0021
1.2115	0.0018
1.2120	0.0016
1.2125	0.0014
1.2130	0.0013
1.2135	0.0011
1.2140	0.0010
1.2145	0.0009
1.2150	0.0008
1.2155	0.0007
1.2160	0.0007
1.2165	0.0006
1.2170	0.0006
1.2175	0.0005
1.2180	0.0004
1.2185	0.0004
1.2190	0.0004
1.2195	0.0003
1.2200	0.0003
1.2205	0.0003
1.2210	0.0002
1.2215	0.0002
1.2220	0.0002
1.2225	0.0002
1.2230	0.0002
1.2235	0.0002
1.2240	0.0002
1.2245	0.0001
1.2250	0.0001
1.2255	0.0001
1.2260	0.0001
1.2265	0.0001
1.2270	0.0001
1.2275	0.0001
1.2280	0.0001
1.2285	0.0001
1.2290	0.0001
1.2295	0.0001
1.2300	0.0000
1.2305	0.0001
1.2310	0.0001
1.2315	0.0000
1.2320	0.0000
1.2325	0.0001
1.2330	0.0000
1.2335	0.0000
1.2340	0.0000
1.2345	0.0001
1.2350	0.0000
1.2355	0.0000
1.2360	0.0000
1.2365	0.0000
1.2370	0.0000
1.2375	0.0000
1.2380	0.0000
1.2385	0.0000
1.2390	0.0000
1.2395	0.0000
1.2400	0.0000
1.2405	0.0000
1.2410	0.0000
1.2415	0.0000
1.2420	0.0000
1.2425	0.0000
1.2430	0.0000
1.2435	0.0000
1.2440	0.0000
1.2445	0.0000
1.2450	0.0000
1.2455	0.0000
1.2460	0.0000
1.2465	0.0000
1.2470	0.0000
1.2475	0.0000
1.2480	0.0000
1.2485	0.0000
1.2490	0.0000
1.2495	0.0000
1.2500	0.0000
1.2505	0.0000
1.2510	0.0000
1.2515	0.0000
1.2520	0.0000
1.2525	0.0000
1.2530	0.0000
1.2535	0.0000
1.2540	0.0000
1.2545	0.0000
1.2550	0.0000
1.2555	0.0000
1.2560	0.0000
1.2565	0.0000
1.2570	0.0000
1.2575	0.0000
1.2580	0.0000
1.2585	0.0000
1.2590	0.0000
1.2595	0.0000
1.2600	0.0000
1.2605	0.0000
1.2610	0.0000
1.2615	0.0000
1.2620	0.0000
1.2625	0.0000
1.2630	0.0000
1.2635	0.0000
1.2640	0.0000
1.2645	0.0000
1.2650	0.0000
1.2655	0.0000
1.2660	0.0000
1.2665	0.0000
1.2670	0.0000
1.2675	0.0000
1.2680	0.0000
1.2685	0.0000
1.2690	0.0000
1.2695	0.0000
1.2700	0.0000
1.2705	0.0000
1.2710	0.0000
1.2715	0.0000
1.2720	0.0000
1.2725	0.0000
1.2730	0.0000
1.2735	0.0000
1.2740	0.0000
1.2745	0.0000
1.2750	0.0000
1.2755	0.0000
1.2760	0.0000
1.2765	0.0000
1.2770	0.0000
1.2775	0.0000
1.2780	0.0000
1.2785	0.0000
1.2790	0.0000
1.2795	0.0000
1.2800	0.0000
1.2805	0.0000
1.2810	0.0000
1.2815	0.0000
1.2820	0.0000
1.2825	0.0000
1.2830	0.0000
1.2835	0.0000
1.2840	0.0000
1.2845	0.0000
1.2850	0.0000
1.2855	0.0000
1.2860	0.0000
1.2865	0.0000
1.2870	0.0000
1.2875	0.0000
1.2880	0.0000
1.2885	0.0000
1.2890	0.0000
1.2895	0.0000
1.2900	0.0000
1.2905	0.0000
1.2910	0.0000
1.2915	0.0000
1.2920	0.0000
1.2925	0.0001
1.2930	0.0000
1.2935	0.0000
1.2940	0.0000
1.2945	0.0000
1.2950	0.0000
1.2955	0.0000
1.2960	0.0000
1.2965	0.0000
1.2970	0.0000
1.2975	0.0000
1.2980	0.0000
1.2985	0.0000
1.2990	0.0000
1.2995	0.0000
1.3000	0.0000
